date,VND,CNY,JPY,KRW,EUR,INR,GBP,HKD,AUD
2023-02-28,23760.0,6.933395,136.353003,1321.999796,0.94546,82.63555,0.831075,7.84925,1.486105
2023-03-01,23725.0,6.869098,136.202,1306.055058,0.93729,82.42015,0.831485,7.84835,1.479435
2023-03-02,23720.0,6.915299,136.706032,1311.409788,0.94345,82.35595,0.836775,7.849525,1.485222
2023-03-03,23725.0,6.907404,135.84504,1295.780384,0.93904,81.71275,0.83091,7.84855,1.477542
2023-03-04,23725.0,6.907804,135.84504,1295.780384,0.93895,81.71275,0.83091,7.84865,1.47735
2023-03-05,23725.0,6.907798,136.018009,1295.780188,0.94106,81.71275,0.831285,7.849625,1.480363
2023-03-06,23665.0,6.930402,135.994005,1299.349961,0.93575,81.85355,0.83147,7.849515,1.485222
2023-03-07,23650.0,6.962398,137.388501,1318.225372,0.94793,82.07485,0.84548,7.84985,1.518142
2023-03-08,23720.0,6.951695,137.223494,1316.804003,0.94791,81.96475,0.843925,7.84965,1.516461
2023-03-09,23695.0,6.964703,136.422327,1325.898421,0.94479,82.01865,0.838815,7.849945,1.517681
2023-03-10,23675.0,6.906304,134.99504,1320.630384,0.938304,82.01855,0.830979,7.84995,1.52045
2023-03-11,23675.0,6.906204,135.01504,1320.640384,0.938304,81.965504,0.830979,7.84985,1.520219
2023-03-12,23675.0,6.906203,134.982987,1320.640317,0.93604,81.965498,0.827965,7.847645,1.50742
2023-03-13,23587.5,6.845701,133.120976,1296.704978,0.93255,82.41765,0.82165,7.84465,1.50175
2023-03-14,23585.0,6.871498,134.398006,1304.905001,0.932202,82.30515,0.82297,7.84825,1.49505
2023-03-15,23577.5,6.906897,132.9355,1312.864968,0.94491,82.71595,0.828615,7.848605,1.511031
2023-03-16,23575.0,6.898499,133.369497,1301.944995,0.94217,82.62305,0.82578,7.849545,1.500769
2023-03-17,23590.0,6.887104,131.84504,1308.750384,0.93005,82.53265,0.820883,7.84995,1.47929
2023-03-18,23590.0,6.887204,131.84504,1308.750384,0.93005,82.540504,0.821187,7.85005,1.493429
2023-03-19,23590.0,6.887203,132.290136,1308.750033,0.93647,82.540503,0.820569,7.848975,1.48968
2023-03-20,23585.0,6.878697,131.400499,1305.290078,0.93294,82.52935,0.814765,7.84285,1.488804
2023-03-21,23585.0,6.884498,132.350971,1303.804984,0.92817,82.67725,0.818045,7.845745,1.497544
2023-03-22,23525.0,6.880699,131.18396,1298.949698,0.91996,82.52605,0.814399,7.84746,1.49277
2023-03-23,23500.0,6.819902,130.803016,1286.640192,0.92292,82.26555,0.814239,7.84955,1.49682
2023-03-24,23525.0,6.868104,130.750385,1295.830384,0.927604,82.34745,0.817862,7.84995,1.50335
2023-03-25,23525.0,6.868041,130.750385,1295.830384,0.927504,82.34745,0.817862,7.84995,1.50335
2023-03-26,23525.0,6.867972,130.869774,1295.829978,0.927945,82.33905,0.81676,7.84985,1.50287
2023-03-27,23515.0,6.88525,131.2375,1298.174983,0.92535,82.21515,0.813215,7.84975,1.50156
2023-03-28,23495.0,6.874301,131.056022,1297.330567,0.92266,82.16455,0.81112,7.84995,1.49117
2023-03-29,23490.0,6.887101,132.585497,1307.454991,0.922231,82.25565,0.81225,7.84995,1.49653
2023-03-30,23480.0,6.871904,133.211502,1296.875037,0.91706,82.10075,0.807305,7.84995,1.48886
2023-03-31,23465.0,6.868804,132.77504,1306.470384,0.919904,82.18075,0.81011,7.84995,1.49525
2023-04-01,23465.0,6.868804,132.77504,1306.470384,0.919904,82.18075,0.810045,7.84995,1.49525
2023-04-02,23465.0,6.868992,133.296012,1306.479823,0.92544,82.18505,0.813715,7.84975,1.500826
2023-04-03,23485.0,6.878302,132.304501,1308.403608,0.91655,82.14115,0.80499,7.846935,1.473101
2023-04-04,23467.5,6.8798,131.488023,1312.734992,0.91255,82.11505,0.80015,7.84935,1.479785
2023-04-05,23467.5,6.879497,130.931995,1317.209776,0.91709,81.95025,0.8024,7.849815,1.488798
2023-04-06,23452.0,6.875898,131.706504,1319.089944,0.91577,81.83155,0.804005,7.84995,1.498127
2023-04-07,23447.0,6.870704,132.15504,1316.340384,0.909404,81.87525,0.805283,7.84975,1.49925
2023-04-08,23447.0,6.870704,132.14504,1316.440384,0.909404,81.840504,0.805088,7.84975,1.498801
2023-04-09,23447.0,6.870299,132.084994,1316.449586,0.91639,81.88505,0.80451,7.849855,1.49869
2023-04-10,23447.0,6.882098,133.474022,1321.240162,0.92005,81.98415,0.80703,7.84937,1.5042
2023-04-11,23450.0,6.886976,133.598008,1322.440038,0.915989,82.07035,0.80448,7.84985,1.502889
2023-04-12,23447.0,6.874796,133.082499,1323.155003,0.90934,81.96085,0.80049,7.84825,1.49295
2023-04-13,23445.0,6.868801,132.488028,1301.804975,0.90487,81.68095,0.79845,7.84985,1.473894
2023-04-14,23447.5,6.871504,133.82504,1304.370384,0.900604,81.84625,0.804904,7.84995,1.491202
2023-04-15,23447.5,6.871504,133.81504,1304.370384,0.900604,81.845504,0.804959,7.84995,1.490535
2023-04-16,23447.5,6.8714,133.9745,1304.380354,0.91035,81.84505,0.80648,7.84947,1.49146
2023-04-17,23490.0,6.879795,134.430419,1317.070188,0.91533,82.00395,0.808085,7.84944,1.492482
2023-04-18,23515.0,6.87602,134.041497,1316.896556,0.91111,82.10735,0.80475,7.849645,1.484131
2023-04-19,23512.5,6.8861,134.707024,1327.759785,0.91309,82.34035,0.80461,7.849095,1.49139
2023-04-20,23490.0,6.873098,134.004501,1323.950048,0.91172,82.14115,0.803729,7.849345,1.482765
2023-04-21,23495.0,6.893604,134.16504,1330.390384,0.901104,82.04085,0.80415,7.84995,1.494322
2023-04-22,23495.0,6.893604,134.16504,1330.370384,0.901104,82.04085,0.804182,7.84995,1.494322
2023-04-23,23495.0,6.893498,133.966027,1330.380309,0.90976,82.05505,0.80335,7.84795,1.494069
2023-04-24,23495.5,6.8964,134.087505,1333.09891,0.90435,81.85255,0.800064,7.84915,1.49177
2023-04-25,23474.5,6.932702,133.67098,1341.350076,0.9108,81.99115,0.805485,7.84975,1.506784
2023-04-26,23475.0,6.926799,133.461498,1338.20495,0.90539,81.76715,0.80189,7.84965,1.513123
2023-04-27,23455.0,6.923806,133.797501,1339.444994,0.906503,81.76535,0.800181,7.84995,1.50813
2023-04-28,23465.0,6.912204,136.30904,1338.160384,0.898704,81.74565,0.795608,7.84995,1.51175
2023-04-29,23465.0,6.912204,136.32204,1338.160384,0.898704,81.745504,0.79526,7.84995,1.513317
2023-04-30,23465.0,6.9121,136.389506,1338.170524,0.90822,81.74505,0.796365,7.84995,1.51239
2023-05-01,23465.0,6.912103,137.537502,1343.115017,0.911701,81.77495,0.80105,7.849665,1.51004
2023-05-02,23465.0,6.912099,136.473502,1342.625008,0.90822,81.77895,0.80155,7.84987,1.499026
2023-05-03,23465.0,6.912102,134.549502,1335.504981,0.90346,81.78025,0.79564,7.84912,1.50576
2023-05-04,23452.5,6.906702,134.183014,1321.150357,0.90723,81.71635,0.79473,7.84715,1.493474
2023-05-05,23447.5,6.910604,134.83504,1317.955039,0.89204,81.72975,0.791202,7.84995,1.47905
2023-05-06,23447.5,6.910604,134.83504,1317.955039,0.89204,81.72975,0.791202,7.84995,1.47905
2023-05-07,23447.5,6.910504,135.202498,1317.960198,0.90758,81.73005,0.79176,7.84734,1.482065
2023-05-08,23449.0,6.912497,135.074501,1323.15958,0.90944,81.78735,0.79288,7.848795,1.474785
2023-05-09,23467.5,6.920497,135.28903,1326.379702,0.91205,82.10525,0.79213,7.84175,1.477855
2023-05-10,23472.5,6.933301,134.092018,1318.402436,0.91044,81.92015,0.792016,7.832275,1.474585
2023-05-11,23467.0,6.948703,134.503017,1330.880356,0.91644,82.10055,0.79951,7.836925,1.492641
2023-05-12,23460.0,6.958204,135.74504,1342.550384,0.914104,82.256304,0.803084,7.84785,1.505804
2023-05-13,23460.0,6.958204,135.73504,1342.460384,0.914104,82.200504,0.8026,7.84775,1.504438
2023-05-14,23460.0,6.958296,135.825497,1342.520137,0.92146,82.20055,0.80318,7.84245,1.50454
2023-05-15,23457.0,6.952599,136.050038,1335.749837,0.91968,82.26695,0.79842,7.838445,1.492315
2023-05-16,23452.5,6.977603,136.431005,1342.81714,0.92036,82.29625,0.80105,7.83835,1.50245
2023-05-17,23455.0,6.998595,137.618986,1334.906028,0.92268,82.45055,0.801131,7.82975,1.50257
2023-05-18,23457.5,7.036097,138.624993,1335.089829,0.92807,82.72535,0.805689,7.82735,1.50875
2023-05-19,23470.0,7.007604,137.96504,1325.205039,0.923904,82.838804,0.803277,7.81685,1.503533
2023-05-20,23470.0,7.007604,137.96504,1325.205039,0.923904,82.905504,0.803439,7.81625,1.503533
2023-05-21,23470.0,7.007901,137.6955,1325.210369,0.92401,82.905051,0.80253,7.81685,1.501727
2023-05-22,23443.0,7.03399,138.675498,1314.17999,0.92501,82.82525,0.80425,7.82855,1.50391
2023-05-23,23480.0,7.057396,138.602496,1320.189832,0.92856,82.89085,0.80536,7.836945,1.51212
2023-05-24,23475.0,7.060901,139.288014,1318.820261,0.92975,82.71395,0.80837,7.82995,1.52794
2023-05-25,23475.0,7.078904,140.018502,1331.214978,0.93248,82.74235,0.81183,7.83505,1.538905
2023-05-26,23482.5,7.064704,140.65504,1323.430384,0.93185,82.564804,0.809913,7.83255,1.534204
2023-05-27,23482.5,7.064704,140.65504,1323.430384,0.93185,82.564804,0.809979,7.83255,1.534204
2023-05-28,23482.5,7.064699,140.874496,1323.430121,0.932602,82.57505,0.80995,7.834675,1.53218
2023-05-29,23472.5,7.0733,140.4445,1324.915039,0.93394,82.57995,0.809796,7.82805,1.531816
2023-05-30,23485.0,7.07983,139.796004,1320.11503,0.93185,82.68415,0.805715,7.834195,1.534295
2023-05-31,23492.5,7.1118,139.129982,1322.08991,0.93515,82.667049,0.80345,7.831335,1.537019
2023-06-01,23486.5,7.094503,138.753503,1313.175,0.92933,82.27695,0.798375,7.83155,1.5203
2023-06-02,23482.5,7.084904,139.94504,1306.250384,0.93235,82.410387,0.803084,7.83845,1.51035
2023-06-03,23482.5,7.084904,139.96504,1306.150384,0.93235,82.403504,0.803181,7.838304,1.512402
2023-06-04,23482.5,7.0848,140.212504,1306.139928,0.934802,82.410051,0.80453,7.837595,1.515611
2023-06-05,23500.0,7.105963,139.384498,1300.79019,0.93358,82.51145,0.80434,7.837985,1.51214
2023-06-06,23490.0,7.119803,139.528501,1299.550256,0.93478,82.51745,0.80463,7.843305,1.49729
2023-06-07,23486.5,7.129795,139.906985,1308.66505,0.93396,82.61835,0.80361,7.840299,1.50184
2023-06-08,23495.0,7.112299,138.864502,1296.680067,0.92744,82.48855,0.79624,7.836905,1.489769
2023-06-09,23480.0,7.128604,139.40504,1287.680384,0.928904,82.42535,0.795171,7.83905,1.48346
2023-06-10,23480.0,7.128604,139.39504,1287.680384,0.928904,82.445504,0.795513,7.83905,1.48368
2023-06-11,23480.0,7.128596,139.375498,1287.690372,0.93018,82.44505,0.794885,7.83885,1.482655
2023-06-12,23487.5,7.145601,139.463022,1284.929953,0.92914,82.33745,0.79905,7.83465,1.480867
2023-06-13,23502.5,7.167498,140.181013,1267.944976,0.92687,82.29065,0.79325,7.833435,1.477335
2023-06-14,23507.5,7.163603,139.980502,1274.339831,0.92228,82.04525,0.789245,7.83095,1.471335
2023-06-15,23535.0,7.12103,140.271501,1270.37501,0.91361,81.91295,0.782155,7.822735,1.453488
2023-06-16,23530.0,7.126304,141.84504,1277.303792,0.91235,81.91155,0.779788,7.82104,1.455404
2023-06-17,23530.0,7.126304,141.84504,1277.303792,0.91235,81.91155,0.779788,7.82104,1.455404
2023-06-18,23530.0,7.126601,141.872039,1277.310022,0.91405,81.91505,0.77945,7.821445,1.454757
2023-06-19,23527.5,7.161504,141.900499,1283.59002,0.91542,81.98165,0.7816,7.81715,1.459635
2023-06-20,23527.5,7.181803,141.338997,1288.689809,0.91575,81.99205,0.783401,7.82585,1.473085
2023-06-21,23510.0,7.179497,141.689498,1288.730176,0.909803,81.94175,0.782991,7.82835,1.470902
2023-06-22,23525.0,7.179504,143.033505,1298.534967,0.912602,81.91955,0.78452,7.83015,1.47917
2023-06-23,23525.0,7.179904,143.69504,1308.515039,0.914804,81.957804,0.786535,7.83025,1.497454
2023-06-24,23525.0,7.179904,143.710385,1308.810384,0.914804,81.985504,0.786535,7.82995,1.497454
2023-06-25,23525.0,7.179501,143.545016,1308.669657,0.9169,81.98505,0.785602,7.830085,1.49697
2023-06-26,23540.0,7.237602,143.462972,1303.660248,0.91658,82.00675,0.78669,7.83025,1.498307
2023-06-27,23530.0,7.220201,143.882959,1297.59859,0.91267,81.99865,0.78467,7.833235,1.496715
2023-06-28,23562.5,7.244504,144.390497,1309.335031,0.91613,82.02675,0.79101,7.833065,1.51509
2023-06-29,23571.5,7.252803,144.78499,1323.395025,0.92016,82.07565,0.792765,7.83885,1.51072
2023-06-30,23585.0,7.253704,144.30504,1316.303792,0.91605,82.09625,0.788626,7.83665,1.50085
2023-07-01,23585.0,7.253704,144.30504,1316.303792,0.91605,82.09625,0.786999,7.83665,1.50085
2023-07-02,23585.0,7.2523,144.403497,1316.299761,0.916899,82.09655,0.78785,7.83735,1.501961
2023-07-03,23710.0,7.240798,144.585499,1306.450234,0.91636,81.95035,0.78787,7.83415,1.49841
2023-07-04,23710.0,7.214504,144.409016,1296.501624,0.918796,82.00735,0.78634,7.83145,1.494232
2023-07-05,23755.0,7.247502,144.489895,1303.970332,0.921201,82.39435,0.787149,7.822005,1.50265
2023-07-06,23720.0,7.250202,143.952007,1309.545001,0.91825,82.76865,0.78479,7.82045,1.50874
2023-07-07,23650.0,7.221204,142.09504,1298.660384,0.911204,82.65395,0.778818,7.82875,1.494992
2023-07-08,23650.0,7.221204,142.11504,1298.660384,0.911204,82.615504,0.778907,7.82845,1.494992
2023-07-09,23650.0,7.221199,142.213502,1298.370157,0.911699,82.61555,0.778905,7.82735,1.495211
2023-07-10,23652.5,7.231603,141.302481,1299.864961,0.90863,82.52555,0.777345,7.82825,1.497679
2023-07-11,23700.0,7.210202,140.123002,1291.860261,0.90796,82.40015,0.77314,7.82685,1.49404
2023-07-12,23672.5,7.166301,138.316968,1275.024963,0.89745,82.00205,0.769475,7.82592,1.472225
2023-07-13,23675.0,7.151021,138.076024,1267.179692,0.89102,82.03105,0.76174,7.82145,1.451745
2023-07-14,23642.5,7.141104,138.69504,1269.330384,0.88915,82.10145,0.763825,7.81505,1.462202
2023-07-15,23642.5,7.141104,138.70504,1269.330384,0.88915,82.077504,0.763884,7.814804,1.462202
2023-07-16,23642.5,7.141302,138.686999,1269.340155,0.890695,82.07705,0.76396,7.81475,1.462525
2023-07-17,23640.0,7.171601,138.730215,1265.801595,0.889899,82.06185,0.765035,7.814095,1.468353
2023-07-18,23642.5,7.180302,139.032011,1265.290483,0.89058,82.07565,0.767195,7.81395,1.467465
2023-07-19,23640.0,7.226967,139.597594,1266.09007,0.892455,82.06195,0.772935,7.80845,1.477138
2023-07-20,23653.5,7.177594,139.86602,1278.72504,0.897991,82.08265,0.77688,7.813902,1.475385
2023-07-21,23657.5,7.187804,141.780385,1286.650384,0.898204,82.00305,0.777968,7.81885,1.485884
2023-07-22,23657.5,7.187804,141.790385,1286.650384,0.898204,81.990504,0.777847,7.81845,1.486326
2023-07-23,23657.5,7.1878,141.754505,1286.649878,0.89888,81.99055,0.77805,7.817501,1.486889
2023-07-24,23675.0,7.186301,141.5235,1280.879807,0.90393,81.81445,0.780505,7.813595,1.485285
2023-07-25,23665.0,7.136399,140.917016,1274.519711,0.90496,81.95035,0.77558,7.81125,1.473297
2023-07-26,23675.0,7.150961,140.3685,1275.444979,0.90268,81.97575,0.77358,7.80205,1.479301
2023-07-27,23667.0,7.174198,138.871011,1284.229927,0.910875,82.37515,0.781655,7.803065,1.49035
2023-07-28,23695.0,7.148704,141.14504,1273.380384,0.906504,82.25975,0.77875,7.79985,1.503986
2023-07-29,23695.0,7.148304,141.14504,1273.380384,0.906504,82.25975,0.778452,7.79975,1.503986
2023-07-30,23695.0,7.112696,140.763998,1273.390209,0.907115,82.25305,0.77796,7.796865,1.50139
2023-07-31,23687.5,7.10525,142.32694,1278.279771,0.909315,82.23355,0.779202,7.798045,1.488865
2023-08-01,23690.0,7.177503,142.972982,1289.39942,0.90846,82.30755,0.78154,7.79425,1.51119
2023-08-02,23737.5,7.191402,143.344976,1296.369915,0.91376,82.73355,0.78616,7.802005,1.528351
2023-08-03,23760.0,7.163801,142.598994,1297.394046,0.913125,82.78455,0.78641,7.80825,1.52418
2023-08-04,23735.0,7.170704,141.75504,1304.040384,0.90704,82.68375,0.78405,7.81055,1.518604
2023-08-05,23735.0,7.170304,141.75504,1304.040384,0.90704,82.68375,0.784437,7.81055,1.518604
2023-08-06,23735.0,7.141104,141.882007,1304.049811,0.90889,82.69555,0.78446,7.81155,1.521281
2023-08-07,23730.0,7.193301,142.525503,1308.101203,0.90886,82.74855,0.78237,7.80745,1.52154
2023-08-08,23740.0,7.216704,143.279007,1317.019977,0.912525,82.852498,0.78485,7.814225,1.531042
2023-08-09,23745.0,7.209602,143.728502,1314.640086,0.910965,82.86655,0.78619,7.820903,1.53008
2023-08-10,23747.5,7.2157,144.855995,1318.65503,0.910631,82.80015,0.789295,7.81965,1.535544
2023-08-11,23760.0,7.237041,144.90504,1330.603792,0.912104,82.95665,0.787774,7.81775,1.53825
2023-08-12,23760.0,7.236604,144.90504,1330.603792,0.912104,82.95665,0.787774,7.81765,1.53825
2023-08-13,23760.0,7.2022,144.823504,1330.61003,0.91373,82.89755,0.78773,7.81765,1.53962
2023-08-14,23825.0,7.258297,145.442032,1335.739767,0.916699,83.23365,0.78834,7.81935,1.541236
2023-08-15,23975.0,7.282495,145.612499,1339.064986,0.917095,83.19445,0.787345,7.82415,1.54856
2023-08-16,23945.0,7.298025,146.3345,1343.680022,0.91957,83.23725,0.785695,7.83135,1.55916
2023-08-17,23865.0,7.2814,145.715027,1339.829862,0.919585,83.09855,0.78435,7.82975,1.560915
2023-08-18,23820.0,7.281604,145.41504,1340.160384,0.918404,83.15704,0.785299,7.83245,1.568104
2023-08-19,23820.0,7.281104,145.41504,1340.160384,0.918404,83.15704,0.785299,7.83085,1.568104
2023-08-20,23820.0,7.281698,145.311021,1340.169839,0.919515,83.16755,0.78484,7.832765,1.559005
2023-08-21,23820.0,7.208025,146.2425,1340.740643,0.917604,83.11375,0.783675,7.83905,1.559145
2023-08-22,23820.0,7.293396,145.768028,1340.689636,0.921955,83.07355,0.78547,7.838005,1.556178
2023-08-23,23945.0,7.180498,144.677948,1328.82997,0.920355,82.54495,0.78616,7.84085,1.54314
2023-08-24,24005.0,7.27775,146.07199,1327.619609,0.92604,82.64165,0.794125,7.84135,1.559599
2023-08-25,24005.0,7.289704,146.43504,1324.610384,0.926404,82.54825,0.794849,7.84395,1.561504
2023-08-26,24005.0,7.289204,146.43504,1324.610384,0.926404,82.54825,0.794849,7.84404,1.561504
2023-08-27,24005.0,7.289968,146.535022,1324.610162,0.92617,82.66455,0.794335,7.843465,1.558505
2023-08-28,24095.0,7.290101,146.464975,1323.819893,0.92376,82.69175,0.79298,7.846035,1.555725
2023-08-29,24190.0,7.280403,145.992498,1322.069879,0.920055,82.49495,0.79137,7.84625,1.54409
2023-08-30,24130.0,7.284596,146.09681,1324.02976,0.91485,82.70065,0.786717,7.845985,1.54357
2023-08-31,24085.0,7.257898,145.473976,1325.639959,0.92219,82.68265,0.789115,7.84245,1.541305
2023-09-01,24085.0,7.261204,146.20404,1318.450384,0.926304,82.72395,0.794344,7.84435,1.547509
2023-09-02,24085.0,7.261104,146.20404,1318.450384,0.926304,82.72395,0.79447,7.84355,1.547509
2023-09-03,24085.0,7.150098,146.062023,1318.459958,0.928025,82.69725,0.79423,7.845715,1.55015
2023-09-04,24085.0,7.272896,146.544503,1318.949853,0.92655,82.73485,0.79224,7.835825,1.548467
2023-09-05,24065.0,7.304401,147.472501,1332.080017,0.93245,83.08635,0.795555,7.84165,1.568605
2023-09-06,24060.0,7.316903,147.715036,1334.470279,0.932505,83.25765,0.80011,7.84265,1.567153
2023-09-07,24070.0,7.328794,147.337502,1335.019787,0.934805,83.24175,0.80164,7.837005,1.568062
2023-09-08,24057.5,7.343041,147.78504,1336.310384,0.93355,83.12504,0.802246,7.84025,1.566662
2023-09-09,24057.5,7.343041,147.78504,1336.310384,0.93355,83.12504,0.802246,7.84025,1.566662
2023-09-10,24057.5,7.242404,147.119503,1336.319547,0.93315,83.03155,0.800705,7.841097,1.563065
2023-09-11,24085.0,7.289018,146.682496,1322.839785,0.93035,82.94355,0.79949,7.832135,1.55521
2023-09-12,24115.0,7.291896,147.159003,1324.65497,0.929995,82.8505,0.800575,7.82745,1.555735
2023-09-13,24115.0,7.269799,147.347505,1330.770072,0.93175,82.93705,0.80071,7.82635,1.557315
2023-09-14,24230.0,7.276898,147.482945,1328.060192,0.94025,83.02855,0.806365,7.82925,1.554715
2023-09-15,24265.0,7.274804,147.77504,1329.410384,0.936904,83.09035,0.807346,7.82785,1.55521
2023-09-16,24265.0,7.274304,147.77504,1329.410384,0.936904,83.09035,0.807363,7.827704,1.55521
2023-09-17,24265.0,7.2749,147.874961,1329.420179,0.937385,83.08605,0.80664,7.82581,1.552747
2023-09-18,24385.0,7.2916,147.606499,1331.660109,0.935255,83.25515,0.80754,7.81825,1.552916
2023-09-19,24385.0,7.296603,147.746951,1328.905015,0.93619,83.202498,0.806905,7.82095,1.54703
2023-09-20,24290.0,7.28697,148.326988,1333.340259,0.93885,83.08725,0.811155,7.82385,1.55376
2023-09-21,24325.0,7.307503,147.649736,1341.739933,0.93799,82.89155,0.81343,7.82105,1.560233
2023-09-22,24372.5,7.298041,148.280385,1335.655039,0.93705,83.10504,0.816927,7.82055,1.552313
2023-09-23,24372.5,7.297041,148.280385,1335.655039,0.93705,83.10504,0.81706,7.82045,1.552313
2023-09-24,24372.5,7.2985,148.439931,1335.660054,0.93915,82.97505,0.816915,7.82065,1.553036
2023-09-25,24395.0,7.310899,148.812496,1339.449634,0.944165,83.02855,0.81882,7.816655,1.557184
2023-09-26,24385.0,7.311697,149.0465,1354.309855,0.946145,83.29895,0.823305,7.82135,1.56445
2023-09-27,24400.0,7.309104,149.503998,1353.819681,0.95194,83.23615,0.824075,7.821435,1.575423
2023-09-28,24400.0,7.3009,149.343499,1348.849752,0.94677,83.200497,0.819385,7.82963,1.556198
2023-09-29,24305.0,7.295204,149.37504,1352.930384,0.944604,83.17755,0.819538,7.83125,1.555704
2023-09-30,24305.0,7.294204,149.37504,1352.930384,0.944604,83.03504,0.819874,7.831204,1.555704
2023-10-01,24305.0,7.173602,149.545005,1352.940172,0.94665,83.03505,0.820185,7.83165,1.55354
2023-10-02,24355.0,7.189903,149.855989,1355.040442,0.95417,83.35965,0.82708,7.83195,1.571685
2023-10-03,24395.0,7.195303,149.196501,1360.064993,0.95505,83.23005,0.82796,7.83265,1.585087
2023-10-04,24435.0,7.201298,148.968969,1351.954974,0.95178,83.45005,0.824012,7.82883,1.580078
2023-10-05,24400.0,7.198698,148.466042,1346.520464,0.94821,83.22515,0.820545,7.831149,1.570097
2023-10-06,24385.0,7.194804,149.22504,1344.355039,0.94335,83.10185,0.816993,7.83195,1.566907
2023-10-07,24385.0,7.194804,149.22504,1344.355039,0.94335,83.120387,0.816993,7.83195,1.566907
2023-10-08,24385.0,7.301503,149.165009,1344.36031,0.946404,83.12485,0.818299,7.83186,1.569859
2023-10-09,24385.0,7.291403,148.332004,1347.495034,0.945305,83.27055,0.81635,7.82875,1.557487
2023-10-10,24405.0,7.295959,148.629,1342.549751,0.943005,83.25055,0.813705,7.81954,1.55468
2023-10-11,24450.0,7.299702,149.036994,1339.260206,0.941265,83.21825,0.81197,7.819745,1.558118
2023-10-12,24445.0,7.302503,149.790988,1349.340356,0.949095,83.26265,0.820845,7.82385,1.583105
2023-10-13,24455.0,7.304804,149.560385,1353.065039,0.95105,83.27955,0.824742,7.82475,1.590304
2023-10-14,24455.0,7.304304,149.560385,1353.065039,0.95105,83.27955,0.82481,7.82495,1.590304
2023-10-15,24455.0,7.177992,149.572969,1353.069731,0.95047,83.28255,0.822835,7.823665,1.584535
2023-10-16,24475.0,7.310304,149.582945,1348.155002,0.947505,83.19975,0.81895,7.817775,1.577872
2023-10-17,24500.0,7.312698,149.76399,1353.394974,0.94595,83.26455,0.82115,7.82435,1.571735
2023-10-18,24570.0,7.3145,149.746949,1355.559768,0.948925,83.26885,0.823605,7.82896,1.579255
2023-10-19,24565.0,7.312203,149.805007,1358.039859,0.94475,83.12255,0.823965,7.824045,1.581028
2023-10-20,24540.0,7.317104,149.85504,1350.330384,0.94325,83.23965,0.822978,7.82425,1.583782
2023-10-21,24540.0,7.317041,149.85504,1350.330384,0.94325,83.23965,0.822978,7.82425,1.583782
2023-10-22,24540.0,7.316401,149.885003,1350.34015,0.944325,83.16005,0.82215,7.82561,1.582255
2023-10-23,24600.0,7.315095,149.77599,1336.439771,0.93726,83.02965,0.81635,7.823985,1.578133
2023-10-24,24560.0,7.309734,149.85903,1344.130546,0.943845,83.016603,0.822285,7.823805,1.572574
2023-10-25,24575.0,7.316703,150.099038,1353.070003,0.946345,83.17125,0.82624,7.82201,1.588563
2023-10-26,24606.0,7.315902,150.366983,1351.339518,0.946595,83.28275,0.823975,7.82045,1.578781
2023-10-27,24580.0,7.317304,149.653504,1356.220384,0.945304,83.41365,0.824878,7.82095,1.578532
2023-10-28,24580.0,7.316804,149.653504,1356.220384,0.945304,83.41365,0.824538,7.82085,1.578532
2023-10-29,24580.0,7.168701,149.723498,1356.219883,0.94664,83.41365,0.82547,7.82199,1.577435
2023-10-30,24568.0,7.313098,149.116017,1349.070103,0.9421,83.29675,0.82201,7.82075,1.570105
2023-10-31,24567.5,7.316495,151.300503,1351.160227,0.9453,83.27745,0.822985,7.824495,1.577801
2023-11-01,24592.5,7.316898,150.607503,1348.839637,0.944745,85.201501,0.821112,7.82235,1.557475
2023-11-02,24577.5,7.315102,150.498969,1334.314999,0.94185,83.24755,0.820335,7.82497,1.555827
2023-11-03,24535.0,7.30391,149.370385,1309.015039,0.93145,83.15875,0.80805,7.82555,1.53565
2023-11-04,24535.0,7.299504,149.370385,1309.015039,0.93145,83.15875,0.808081,7.82555,1.53565
2023-11-05,24535.0,7.299504,149.471008,1309.015,0.93179,83.15875,0.808071,7.8244,1.534695
2023-11-06,24345.0,7.269599,149.990499,1299.110142,0.93285,83.22305,0.810065,7.82095,1.54104
2023-11-07,24325.0,7.279098,150.376979,1304.97501,0.9349,83.23285,0.81353,7.81952,1.554995
2023-11-08,24380.0,7.280295,150.865017,1309.120626,0.93371,83.21795,0.81405,7.814775,1.561134
2023-11-09,24350.0,7.283306,151.352499,1315.419978,0.937497,83.31965,0.818578,7.80895,1.571845
2023-11-10,24325.0,7.289604,151.52504,1320.170384,0.933304,83.29915,0.81813,7.80925,1.572104
2023-11-11,24325.0,7.289104,151.52504,1320.170384,0.933304,83.29915,0.81813,7.80915,1.572104
2023-11-12,24325.0,7.191798,151.473497,1320.170231,0.93549,83.29915,0.817825,7.81135,1.571265
2023-11-13,24383.0,7.290222,151.651017,1319.585024,0.934485,83.19785,0.81432,7.80865,1.567644
2023-11-14,24378.0,7.253098,150.464002,1305.240203,0.919165,83.0233,0.80037,7.805765,1.538462
2023-11-15,24288.0,7.246795,151.231502,1304.229967,0.921425,83.18645,0.805135,7.80715,1.535733
2023-11-16,24290.5,7.241998,150.72104,1292.84498,0.921385,83.14045,0.805496,7.802345,1.545715
2023-11-17,24265.0,7.211104,149.53504,1296.380384,0.91605,83.29175,0.802568,7.79675,1.535391
